Province,District,Sector,Cell,Village
WESTERN PROVINCE,Karongi,Rwankuba,Gasata,Rurebero
WESTERN PROVINCE,Karongi,Rwankuba,Gasata,Rutiti
WESTERN PROVINCE,Karongi,Rwankuba,Munini,Muyira
WESTERN PROVINCE,Karongi,Rwankuba,Rubumba,Himbo
WESTERN PROVINCE,Karongi,Twumba,Bihumbe,Gikaranka
WESTERN PROVINCE,Karongi,Twumba,Gisovu,Bikunda
WESTERN PROVINCE,Karongi,Twumba,Gitabura,Kibingo
WESTERN PROVINCE,Karongi,Twumba,Kavumu,Kaganda
WESTERN PROVINCE,Karongi,Twumba,Kavumu,Kavumu
WESTERN PROVINCE,Karongi,Twumba,Kavumu,Muhira
WESTERN PROVINCE,Karongi,Twumba,Kavumu,Murambi
WESTERN PROVINCE,Karongi,Twumba,Kavumu,Muronzi
WESTERN PROVINCE,Karongi,Twumba,Murehe,Gatema
WESTERN PROVINCE,Karongi,Twumba,Murehe,Kaganda
WESTERN PROVINCE,Karongi,Twumba,Murehe,Murehe
WESTERN PROVINCE,Karongi,Twumba,Rutabi,Gahondo
WESTERN PROVINCE,Karongi,Twumba,Rutabi,Nyirabununu
WESTERN PROVINCE,Karongi,Twumba,Rutabi,Rutabi
WESTERN PROVINCE,Karongi,Twumba,Rutabi,Wintobo
WESTERN PROVINCE,Rutsiro,Gihango,Mataba,Kabeza
WESTERN PROVINCE,Rutsiro,Gihango,Mataba,Nganzo
WESTERN PROVINCE,Rutsiro,Kigeyo,Buhindure,Gacaca
WESTERN PROVINCE,Rutsiro,Kigeyo,Buhindure,Gaharawe
WESTERN PROVINCE,Rutsiro,Kigeyo,Nkora,Karambi
WESTERN PROVINCE,Rutsiro,Kigeyo,Nkora,Muhora
WESTERN PROVINCE,Rutsiro,Kigeyo,Nyagahinika,Nteko
WESTERN PROVINCE,Rutsiro,Kivumu,Bunyoni,Gashinga
WESTERN PROVINCE,Rutsiro,Kivumu,Kabere,Mushubati
WESTERN PROVINCE,Rutsiro,Kivumu,Kabujenje,Buhogo
WESTERN PROVINCE,Rutsiro,Kivumu,Kabujenje,Kabagwe
WESTERN PROVINCE,Rutsiro,Kivumu,Kabujenje,Kabuye
WESTERN PROVINCE,Rutsiro,Kivumu,Kabujenje,Rurembo
WESTERN PROVINCE,Rutsiro,Kivumu,Kabujenje,Rusisiro
WESTERN PROVINCE,Rutsiro,Kivumu,Kabujenje,Rutambi
WESTERN PROVINCE,Rutsiro,Kivumu,Kabujenje,Tarasi
WESTERN PROVINCE,Rutsiro,Kivumu,Nganzo,Nyabiti
WESTERN PROVINCE,Rutsiro,Manihira,Haniro,Gisunzu
WESTERN PROVINCE,Rutsiro,Manihira,Haniro,Mifu
WESTERN PROVINCE,Rutsiro,Manihira,Haniro,Rukondo
WESTERN PROVINCE,Rutsiro,Manihira,Haniro,Runaba
WESTERN PROVINCE,Rutsiro,Manihira,Muyira,Birambo
WESTERN PROVINCE,Rutsiro,Manihira,Muyira,Rufungo
WESTERN PROVINCE,Rutsiro,Manihira,Muyira,Rutangaza
WESTERN PROVINCE,Rutsiro,Manihira,Tangabo,Kabeza
WESTERN PROVINCE,Rutsiro,Manihira,Tangabo,Kadehero
WESTERN PROVINCE,Rutsiro,Manihira,Tangabo,Karambo
WESTERN PROVINCE,Rutsiro,Manihira,Tangabo,Munini
WESTERN PROVINCE,Rutsiro,Manihira,Tangabo,Nyarushogwe
WESTERN PROVINCE,Rutsiro,Manihira,Tangabo,Rugano
WESTERN PROVINCE,Rutsiro,Mukura,Kagano,Rugomero
WESTERN PROVINCE,Rutsiro,Mukura,Kageyo,Bitura
WESTERN PROVINCE,Rutsiro,Mukura,Kageyo,Karumbi
WESTERN PROVINCE,Rutsiro,Mukura,Kageyo,Mucaca
WESTERN PROVINCE,Rutsiro,Mukura,Kageyo,Ntonde
WESTERN PROVINCE,Rutsiro,Mukura,Kageyo,Nyanzu
WESTERN PROVINCE,Rutsiro,Mukura,Kageyo,Rukeri
WESTERN PROVINCE,Rutsiro,Mukura,Kageyo,Rukondo
WESTERN PROVINCE,Rutsiro,Mukura,Kagusa,Bucyeye
WESTERN PROVINCE,Rutsiro,Mukura,Kagusa,Gako
WESTERN PROVINCE,Rutsiro,Mukura,Kagusa,Gasharu
WESTERN PROVINCE,Rutsiro,Mukura,Kagusa,Muhindo
WESTERN PROVINCE,Rutsiro,Mukura,Kagusa,Rusasa
WESTERN PROVINCE,Rutsiro,Mukura,Karambo,Bandamiko
WESTERN PROVINCE,Rutsiro,Mukura,Karambo,Gihumo
WESTERN PROVINCE,Rutsiro,Mukura,Karambo,Gituntu
WESTERN PROVINCE,Rutsiro,Mukura,Karambo,Terimbere
WESTERN PROVINCE,Rutsiro,Mukura,Mwendo,Gitega
WESTERN PROVINCE,Rutsiro,Mukura,Mwendo,Kabeza
WESTERN PROVINCE,Rutsiro,Mukura,Mwendo,Kagogo
WESTERN PROVINCE,Rutsiro,Mukura,Mwendo,Kagombwa
WESTERN PROVINCE,Rutsiro,Mukura,Mwendo,Kamariba
WESTERN PROVINCE,Rutsiro,Mukura,Mwendo,Nyove
WESTERN PROVINCE,Rutsiro,Murunda,Kirwa,Kabatemba
WESTERN PROVINCE,Rutsiro,Murunda,Mburamazi,Gatoki
WESTERN PROVINCE,Rutsiro,Murunda,Mburamazi,Kariba
WESTERN PROVINCE,Rutsiro,Murunda,Mburamazi,Rukingu
WESTERN PROVINCE,Rutsiro,Murunda,Mburamazi,Rwamiko
WESTERN PROVINCE,Rutsiro,Murunda,Rugeyo,Kabeza
WESTERN PROVINCE,Rutsiro,Murunda,Twabugezi,Bweramana
WESTERN PROVINCE,Rutsiro,Murunda,Twabugezi,Nyarucundura
WESTERN PROVINCE,Rutsiro,Musasa,Gabiro,Rwagatoki
WESTERN PROVINCE,Rutsiro,Musasa,Gabiro,Rwangoma
WESTERN PROVINCE,Rutsiro,Musasa,Gisiza,Rubaya
WESTERN PROVINCE,Rutsiro,Musasa,Murambi,Buruseri
WESTERN PROVINCE,Rutsiro,Musasa,Murambi,Kabatoni
WESTERN PROVINCE,Rutsiro,Musasa,Murambi,Munyinya
WESTERN PROVINCE,Rutsiro,Musasa,Murambi,Nyamasheke
WESTERN PROVINCE,Rutsiro,Musasa,Murambi,Rwumba
WESTERN PROVINCE,Rutsiro,Musasa,Murambi,Syiki
WESTERN PROVINCE,Rutsiro,Musasa,Nyarubuye,Bwinyana
WESTERN PROVINCE,Rutsiro,Musasa,Nyarubuye,Gataka
WESTERN PROVINCE,Rutsiro,Musasa,Nyarubuye,Gitete
WESTERN PROVINCE,Rutsiro,Musasa,Nyarubuye,Kabuga
WESTERN PROVINCE,Rutsiro,Mushonyi,Kaguriro,Gakenke
WESTERN PROVINCE,Rutsiro,Mushonyi,Magaba,Gakomeye
WESTERN PROVINCE,Rutsiro,Mushubati,Bumba,Rugote
WESTERN PROVINCE,Rutsiro,Mushubati,Cyarusera,Mugeri
WESTERN PROVINCE,Rutsiro,Mushubati,Gitwa,Gashinge
WESTERN PROVINCE,Rutsiro,Mushubati,Gitwa,Kibari
WESTERN PROVINCE,Rutsiro,Mushubati,Gitwa,Mbuga
WESTERN PROVINCE,Rutsiro,Mushubati,Gitwa,Mubuga
WESTERN PROVINCE,Rutsiro,Mushubati,Gitwa,Taba
WESTERN PROVINCE,Rutsiro,Nyabirasi,Busuku,Bishami
WESTERN PROVINCE,Rutsiro,Nyabirasi,Busuku,Gacaca
WESTERN PROVINCE,Rutsiro,Nyabirasi,Busuku,Gatare
WESTERN PROVINCE,Rutsiro,Nyabirasi,Cyivugiza,Cyubi
WESTERN PROVINCE,Rutsiro,Nyabirasi,Cyivugiza,Gishahaga
WESTERN PROVINCE,Rutsiro,Nyabirasi,Cyivugiza,Kageyo
WESTERN PROVINCE,Rutsiro,Nyabirasi,Cyivugiza,Mukungu
WESTERN PROVINCE,Rutsiro,Nyabirasi,Mubuga,Bugorozi
WESTERN PROVINCE,Rutsiro,Nyabirasi,Mubuga,Buryoshya
WESTERN PROVINCE,Rutsiro,Nyabirasi,Mubuga,Kabaratama
WESTERN PROVINCE,Rutsiro,Nyabirasi,Mubuga,Mubuga
WESTERN PROVINCE,Rutsiro,Nyabirasi,Mubuga,Pfunda
WESTERN PROVINCE,Rutsiro,Nyabirasi,Mubuga,Rushubi
WESTERN PROVINCE,Rutsiro,Nyabirasi,Mubuga,Rutovu
WESTERN PROVINCE,Rutsiro,Nyabirasi,Mubuga,Rwankuba
WESTERN PROVINCE,Rutsiro,Nyabirasi,Ngoma,Bukanda
WESTERN PROVINCE,Rutsiro,Nyabirasi,Ngoma,Bushoga
WESTERN PROVINCE,Rutsiro,Nyabirasi,Ngoma,Cyeshero
WESTERN PROVINCE,Rutsiro,Nyabirasi,Ngoma,Gisayo
WESTERN PROVINCE,Rutsiro,Nyabirasi,Ngoma,Gishowa
WESTERN PROVINCE,Rutsiro,Nyabirasi,Ngoma,Kamunyurwe
WESTERN PROVINCE,Rutsiro,Nyabirasi,Ngoma,Ngoma
WESTERN PROVINCE,Rutsiro,Nyabirasi,Terimbere,Mukondo
WESTERN PROVINCE,Rutsiro,Ruhango,Gatare,Kirinja
WESTERN PROVINCE,Rutsiro,Ruhango,Gihira,Karambagiro
WESTERN PROVINCE,Rutsiro,Ruhango,Gihira,Kinyenkanda
WESTERN PROVINCE,Rutsiro,Ruhango,Rugasa,Gicaca
WESTERN PROVINCE,Rutsiro,Rusebeya,Kabona,Kibara
WESTERN PROVINCE,Rutsiro,Rusebeya,Kabona,Munini
WESTERN PROVINCE,Rutsiro,Rusebeya,Kabona,Ntereye
WESTERN PROVINCE,Rutsiro,Rusebeya,Mberi,Gashihe
WESTERN PROVINCE,Rutsiro,Rusebeya,Mberi,Gihinga
WESTERN PROVINCE,Rutsiro,Rusebeya,Mberi,Kagano
WESTERN PROVINCE,Rutsiro,Rusebeya,Remera,Bihira
WESTERN PROVINCE,Rutsiro,Rusebeya,Remera,Gahunga
WESTERN PROVINCE,Rutsiro,Rusebeya,Ruronde,Kigali
WESTERN PROVINCE,Rutsiro,Rusebeya,Ruronde,Kirumbi
WESTERN PROVINCE,Rutsiro,Rusebeya,Ruronde,Mubuga
WESTERN PROVINCE,Rubavu,Busasamana,Gasiza,Kiraro
WESTERN PROVINCE,Rubavu,Busasamana,Nyacyonga,Kingogo
WESTERN PROVINCE,Rubavu,Gisenyi,Bugoyi,Bugoyi
WESTERN PROVINCE,Rubavu,Gisenyi,Bugoyi,Ituze
WESTERN PROVINCE,Rubavu,Gisenyi,Kivumu,Igisubizo
WESTERN PROVINCE,Rubavu,Gisenyi,Kivumu,Kivumu
WESTERN PROVINCE,Rubavu,Gisenyi,Kivumu,Muduha
WESTERN PROVINCE,Rubavu,Gisenyi,Kivumu,Ubumwe
WESTERN PROVINCE,Rubavu,Gisenyi,Mbugangari,Abahuje
WESTERN PROVINCE,Rubavu,Gisenyi,Mbugangari,Haguruka
WESTERN PROVINCE,Rubavu,Gisenyi,Mbugangari,Ihumure
WESTERN PROVINCE,Rubavu,Gisenyi,Mbugangari,Iyobokamana
WESTERN PROVINCE,Rubavu,Gisenyi,Mbugangari,Karundo
WESTERN PROVINCE,Rubavu,Gisenyi,Mbugangari,Nyarubande
WESTERN PROVINCE,Rubavu,Gisenyi,Mbugangari,Uburanga
WESTERN PROVINCE,Rubavu,Gisenyi,Mbugangari,Umubano
WESTERN PROVINCE,Rubavu,Gisenyi,Rubavu,Ruliba
WESTERN PROVINCE,Rubavu,Gisenyi,Umuganda,Ihuriro
WESTERN PROVINCE,Rubavu,Kanama,Karambo,Gahunga
WESTERN PROVINCE,Rubavu,Kanama,Karambo,Mariba
WESTERN PROVINCE,Rubavu,Kanama,Karambo,Mutanda
WESTERN PROVINCE,Rubavu,Kanama,Musabike,Kaje
WESTERN PROVINCE,Rubavu,Kanama,Nkomane,Nkomane
WESTERN PROVINCE,Rubavu,Kanama,Rusongati,Nyabitunda
WESTERN PROVINCE,Rubavu,Kanama,Yungwe,Bwikurure
WESTERN PROVINCE,Rubavu,Kanama,Yungwe,Rutagara
WESTERN PROVINCE,Rubavu,Kanzenze,Muramba,Kanya
WESTERN PROVINCE,Rubavu,Kanzenze,Muramba,Tubindi
WESTERN PROVINCE,Rubavu,Kanzenze,Nyaruteme,Karagarago
WESTERN PROVINCE,Rubavu,Mudende,Micinyiro,Kanombe
WESTERN PROVINCE,Rubavu,Mudende,Ndoranyi,Kinyangwe
WESTERN PROVINCE,Rubavu,Nyundo,Gatovu,Murambi
WESTERN PROVINCE,Rubavu,Nyundo,Gatovu,Ruhanga
WESTERN PROVINCE,Rubavu,Nyundo,Kavomo,Bahimba
WESTERN PROVINCE,Rubavu,Nyundo,Kigarama,Rwantobo
WESTERN PROVINCE,Rubavu,Nyundo,Nyundo,Birembo
WESTERN PROVINCE,Rubavu,Nyundo,Nyundo,Kiribata
WESTERN PROVINCE,Rubavu,Nyundo,Nyundo,Rumbati
WESTERN PROVINCE,Nyabihu,Bigogwe,Kijote,Bukinanyana
WESTERN PROVINCE,Nyabihu,Bigogwe,Kijote,Busasamana
WESTERN PROVINCE,Nyabihu,Bigogwe,Kijote,Shaba
WESTERN PROVINCE,Nyabihu,Bigogwe,Muhe,Kananira
WESTERN PROVINCE,Nyabihu,Bigogwe,Muhe,Kirandaryi
WESTERN PROVINCE,Nyabihu,Bigogwe,Muhe,Murambi
WESTERN PROVINCE,Nyabihu,Bigogwe,Muhe,Rusogo
WESTERN PROVINCE,Nyabihu,Jenda,Gasizi,Munanira
WESTERN PROVINCE,Nyabihu,Jenda,Kareba,Bizu
WESTERN PROVINCE,Nyabihu,Jenda,Kareba,Gikombe
WESTERN PROVINCE,Nyabihu,Jenda,Kareba,Kamatenge
WESTERN PROVINCE,Nyabihu,Jenda,Kareba,Nyacyonga
WESTERN PROVINCE,Nyabihu,Jenda,Kareba,Rubare
WESTERN PROVINCE,Nyabihu,Jomba,Gasiza,Cyumba
WESTERN PROVINCE,Nyabihu,Jomba,Gasiza,Gahama
WESTERN PROVINCE,Nyabihu,Jomba,Gasiza,Gasiza
WESTERN PROVINCE,Nyabihu,Jomba,Gasiza,Isangano
WESTERN PROVINCE,Nyabihu,Jomba,Gasiza,Kabingo
WESTERN PROVINCE,Nyabihu,Jomba,Gasura,Ryabasenge
WESTERN PROVINCE,Nyabihu,Jomba,Gisizi,Gahanga
WESTERN PROVINCE,Nyabihu,Jomba,Gisizi,Kagege
WESTERN PROVINCE,Nyabihu,Jomba,Guriro,Kabari
WESTERN PROVINCE,Nyabihu,Jomba,Guriro,Ruhunga
WESTERN PROVINCE,Nyabihu,Jomba,Kavumu,Gasanze
WESTERN PROVINCE,Nyabihu,Jomba,Kavumu,Rushubi
WESTERN PROVINCE,Nyabihu,Jomba,Nyamitanzi,Kivumu
WESTERN PROVINCE,Nyabihu,Jomba,Nyamitanzi,Ruhongore
WESTERN PROVINCE,Nyabihu,Kabatwa,Ngando,Ngando
WESTERN PROVINCE,Nyabihu,Karago,Busoro,Gisesa
WESTERN PROVINCE,Nyabihu,Karago,Cyamabuye,Buremera
WESTERN PROVINCE,Nyabihu,Karago,Cyamabuye,Matyazo
WESTERN PROVINCE,Nyabihu,Karago,Cyamabuye,Rubare
WESTERN PROVINCE,Nyabihu,Karago,Gatagara,Budacya
WESTERN PROVINCE,Nyabihu,Karago,Gatagara,Gisunzu
WESTERN PROVINCE,Nyabihu,Karago,Gatagara,Muvure
WESTERN PROVINCE,Nyabihu,Karago,Gihirwa,Gifumba
WESTERN PROVINCE,Nyabihu,Karago,Kadahenda,Gihira
WESTERN PROVINCE,Nyabihu,Karago,Kadahenda,Nkomane
WESTERN PROVINCE,Nyabihu,Karago,Karengera,Hanika
WESTERN PROVINCE,Nyabihu,Kintobo,Gatovu,Giharo
WESTERN PROVINCE,Nyabihu,Kintobo,Gatovu,Nyagitaba
WESTERN PROVINCE,Nyabihu,Kintobo,Gatovu,Nyarusekera
WESTERN PROVINCE,Nyabihu,Kintobo,Gatovu,Rubande
WESTERN PROVINCE,Nyabihu,Kintobo,Kintobo,Bikingi
WESTERN PROVINCE,Nyabihu,Kintobo,Kintobo,Gakoro
WESTERN PROVINCE,Nyabihu,Kintobo,Kintobo,Gasura
WESTERN PROVINCE,Nyabihu,Kintobo,Kintobo,Gasyo
WESTERN PROVINCE,Nyabihu,Kintobo,Kintobo,Kansesa
WESTERN PROVINCE,Nyabihu,Kintobo,Nyagisozi,Dehero
WESTERN PROVINCE,Nyabihu,Kintobo,Nyagisozi,Hungiro
WESTERN PROVINCE,Nyabihu,Kintobo,Nyagisozi,Nyanshundura
WESTERN PROVINCE,Nyabihu,Kintobo,Nyagisozi,Rutoyi
WESTERN PROVINCE,Nyabihu,Kintobo,Nyagisozi,Sinayi
WESTERN PROVINCE,Nyabihu,Kintobo,Nyamugari,Kabagundu
WESTERN PROVINCE,Nyabihu,Kintobo,Nyamugari,Kariyeri
WESTERN PROVINCE,Nyabihu,Kintobo,Nyamugari,Karucuranya
WESTERN PROVINCE,Nyabihu,Kintobo,Nyamugari,Kiyumba
WESTERN PROVINCE,Nyabihu,Kintobo,Nyamugari,Kizunga
WESTERN PROVINCE,Nyabihu,Kintobo,Rukondo,Kamanga
WESTERN PROVINCE,Nyabihu,Kintobo,Rukondo,Kimpundu
WESTERN PROVINCE,Nyabihu,Kintobo,Rukondo,Mugogo
WESTERN PROVINCE,Nyabihu,Kintobo,Ryinyo,Gahwege
WESTERN PROVINCE,Nyabihu,Kintobo,Ryinyo,Gasenyi
WESTERN PROVINCE,Nyabihu,Kintobo,Ryinyo,Humiro
WESTERN PROVINCE,Nyabihu,Kintobo,Ryinyo,Kabashumba
WESTERN PROVINCE,Nyabihu,Kintobo,Ryinyo,Kadaterurwa
WESTERN PROVINCE,Nyabihu,Kintobo,Ryinyo,Kirwa
WESTERN PROVINCE,Nyabihu,Kintobo,Ryinyo,Rwamikeri
WESTERN PROVINCE,Nyabihu,Mukamira,Gasizi,Kamiro
WESTERN PROVINCE,Nyabihu,Mukamira,Rubaya,Kinyababa
WESTERN PROVINCE,Nyabihu,Mukamira,Rukoma,Gitete
WESTERN PROVINCE,Nyabihu,Muringa,Gisizi,Kabyuma
WESTERN PROVINCE,Nyabihu,Muringa,Gisizi,Kinyasenge
WESTERN PROVINCE,Nyabihu,Muringa,Gisizi,Muremure
WESTERN PROVINCE,Nyabihu,Muringa,Mulinga,Kamazage
WESTERN PROVINCE,Nyabihu,Muringa,Mulinga,Kiruma
WESTERN PROVINCE,Nyabihu,Muringa,Mulinga,Ruganda
WESTERN PROVINCE,Nyabihu,Muringa,Mwiyanike,Gitebe
WESTERN PROVINCE,Nyabihu,Muringa,Mwiyanike,Kayanza
WESTERN PROVINCE,Nyabihu,Muringa,Mwiyanike,Kivuruga
WESTERN PROVINCE,Nyabihu,Muringa,Mwiyanike,Nyankukuma
WESTERN PROVINCE,Nyabihu,Muringa,Mwiyanike,Ryamwana
WESTERN PROVINCE,Nyabihu,Muringa,Nkomane,Kigusa
WESTERN PROVINCE,Nyabihu,Muringa,Rwantobo,Ntango
WESTERN PROVINCE,Nyabihu,Muringa,Rwantobo,Rurembo
WESTERN PROVINCE,Nyabihu,Rambura,Birembo,Cyugi
WESTERN PROVINCE,Nyabihu,Rambura,Birembo,Kimisebeya
WESTERN PROVINCE,Nyabihu,Rambura,Birembo,Mariba
WESTERN PROVINCE,Nyabihu,Rambura,Birembo,Nyavuvu
WESTERN PROVINCE,Nyabihu,Rambura,Guriro,Cyanika
WESTERN PROVINCE,Nyabihu,Rambura,Guriro,Kimisebeya
WESTERN PROVINCE,Nyabihu,Rambura,Guriro,Nteko
WESTERN PROVINCE,Nyabihu,Rambura,Guriro,Nyanguragura
WESTERN PROVINCE,Nyabihu,Rambura,Guriro,Raro
WESTERN PROVINCE,Nyabihu,Rambura,Guriro,Rusogo
WESTERN PROVINCE,Nyabihu,Rambura,Kibisabo,Bugonde
WESTERN PROVINCE,Nyabihu,Rambura,Kibisabo,Gatare
WESTERN PROVINCE,Nyabihu,Rambura,Kibisabo,Karambi
WESTERN PROVINCE,Nyabihu,Rambura,Kibisabo,Kinihira
WESTERN PROVINCE,Nyabihu,Rambura,Kibisabo,Nyampuhu
WESTERN PROVINCE,Nyabihu,Rambura,Nyundo,Rusereka
WESTERN PROVINCE,Nyabihu,Rugera,Gakoro,Bweru
WESTERN PROVINCE,Nyabihu,Rugera,Gakoro,Kintore
WESTERN PROVINCE,Nyabihu,Rugera,Gakoro,Nyarubingo
WESTERN PROVINCE,Nyabihu,Rugera,Gakoro,Nyarusange
WESTERN PROVINCE,Nyabihu,Rugera,Marangara,Bwumba
WESTERN PROVINCE,Nyabihu,Rugera,Marangara,Gasayo
WESTERN PROVINCE,Nyabihu,Rugera,Marangara,Gasiza
WESTERN PROVINCE,Nyabihu,Rugera,Marangara,Giko
WESTERN PROVINCE,Nyabihu,Rugera,Marangara,Kabahendanyi
WESTERN PROVINCE,Nyabihu,Rugera,Marangara,Kagano
WESTERN PROVINCE,Nyabihu,Rugera,Marangara,Nyagasozi
WESTERN PROVINCE,Nyabihu,Rugera,Marangara,Rwangege
WESTERN PROVINCE,Nyabihu,Rugera,Marangara,Tetero
WESTERN PROVINCE,Nyabihu,Rugera,Nyagahondo,Buhete
WESTERN PROVINCE,Nyabihu,Rugera,Nyagahondo,Kabyaza
WESTERN PROVINCE,Nyabihu,Rugera,Nyagahondo,Munyinya
WESTERN PROVINCE,Nyabihu,Rugera,Nyagahondo,Nganzo
WESTERN PROVINCE,Nyabihu,Rugera,Nyarutembe,Gatyazo
WESTERN PROVINCE,Nyabihu,Rugera,Nyarutembe,Gisenyi
WESTERN PROVINCE,Nyabihu,Rugera,Nyarutembe,Jari
WESTERN PROVINCE,Nyabihu,Rugera,Nyarutembe,Kamenyo
WESTERN PROVINCE,Nyabihu,Rugera,Nyarutembe,Kibumba
WESTERN PROVINCE,Nyabihu,Rugera,Nyarutembe,Kirebe
WESTERN PROVINCE,Nyabihu,Rugera,Nyarutembe,Nyamugari
WESTERN PROVINCE,Nyabihu,Rugera,Rurembo,Bihe
WESTERN PROVINCE,Nyabihu,Rugera,Rurembo,Bukango
WESTERN PROVINCE,Nyabihu,Rugera,Rurembo,Gaseke
WESTERN PROVINCE,Nyabihu,Rugera,Rurembo,Murama
WESTERN PROVINCE,Nyabihu,Rugera,Tyazo,Harabana
WESTERN PROVINCE,Nyabihu,Rugera,Tyazo,Kabuye
WESTERN PROVINCE,Nyabihu,Rugera,Tyazo,Kingona
WESTERN PROVINCE,Nyabihu,Rugera,Tyazo,Kiyanza
WESTERN PROVINCE,Nyabihu,Rugera,Tyazo,Mucaca
WESTERN PROVINCE,Nyabihu,Rugera,Tyazo,Nyakiriba
WESTERN PROVINCE,Nyabihu,Rurembo,Gahondo,Bihira
WESTERN PROVINCE,Nyabihu,Rurembo,Gahondo,Gahoko
WESTERN PROVINCE,Nyabihu,Rurembo,Gahondo,Gitega
WESTERN PROVINCE,Nyabihu,Rurembo,Gahondo,Kamahwera
WESTERN PROVINCE,Nyabihu,Rurembo,Gahondo,Kanama
WESTERN PROVINCE,Nyabihu,Rurembo,Gahondo,Kazuba
WESTERN PROVINCE,Nyabihu,Rurembo,Gahondo,Murungu
WESTERN PROVINCE,Nyabihu,Rurembo,Gahondo,Musenyi
WESTERN PROVINCE,Nyabihu,Rurembo,Gahondo,Rugendabari
WESTERN PROVINCE,Nyabihu,Rurembo,Gahondo,Rwamigega
WESTERN PROVINCE,Nyabihu,Rurembo,Gitega,Bukangano
WESTERN PROVINCE,Nyabihu,Rurembo,Gitega,Cyivugiza
WESTERN PROVINCE,Nyabihu,Rurembo,Gitega,Cyuve
WESTERN PROVINCE,Nyabihu,Rurembo,Gitega,Kagusa
WESTERN PROVINCE,Nyabihu,Rurembo,Gitega,Rurambo
WESTERN PROVINCE,Nyabihu,Rurembo,Kirimbogo,Cyayu
WESTERN PROVINCE,Nyabihu,Rurembo,Kirimbogo,Cyinkware
WESTERN PROVINCE,Nyabihu,Rurembo,Kirimbogo,Cyogo
WESTERN PROVINCE,Nyabihu,Rurembo,Kirimbogo,Gabiro
WESTERN PROVINCE,Nyabihu,Rurembo,Kirimbogo,Gasenyi
WESTERN PROVINCE,Nyabihu,Rurembo,Kirimbogo,Karuhara
WESTERN PROVINCE,Nyabihu,Rurembo,Kirimbogo,Kinaba
WESTERN PROVINCE,Nyabihu,Rurembo,Kirimbogo,Nturo
WESTERN PROVINCE,Nyabihu,Rurembo,Murambi,Nturoyinkoko
WESTERN PROVINCE,Nyabihu,Rurembo,Murambi,Gahondo
WESTERN PROVINCE,Nyabihu,Rurembo,Murambi,Gisoro
WESTERN PROVINCE,Nyabihu,Rurembo,Murambi,Kabyaza
WESTERN PROVINCE,Nyabihu,Rurembo,Murambi,Karambi
WESTERN PROVINCE,Nyabihu,Rurembo,Murambi,Karuhindu
WESTERN PROVINCE,Nyabihu,Rurembo,Murambi,Kidomo
WESTERN PROVINCE,Nyabihu,Rurembo,Murambi,Mpinga
WESTERN PROVINCE,Nyabihu,Rurembo,Murambi,Nyarukangaga
WESTERN PROVINCE,Nyabihu,Rurembo,Murambi,Rubavu
WESTERN PROVINCE,Nyabihu,Rurembo,Murambi,I
WESTERN PROVINCE,Nyabihu,Rurembo,Mwana,Busenge
WESTERN PROVINCE,Nyabihu,Rurembo,Mwana,Kamugarura
WESTERN PROVINCE,Nyabihu,Rurembo,Mwana,Karukungu
WESTERN PROVINCE,Nyabihu,Rurembo,Mwana,Murama
WESTERN PROVINCE,Nyabihu,Rurembo,Mwana,Mwana
WESTERN PROVINCE,Nyabihu,Rurembo,Mwana,Nyagahangara
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,Gatobo
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,Gifunzo
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,I
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,Ii
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,Muhungwe
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,Murama
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,Musekera
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,Musezero
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,Muturagara
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,Ii
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,Rugarambiro
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,Rugote
WESTERN PROVINCE,Nyabihu,Rurembo,Rwaza,Tubuye
WESTERN PROVINCE,Nyabihu,Shyira,Cyimanzovu,Cyinyana
WESTERN PROVINCE,Nyabihu,Shyira,Kanyamitana,Kibuye
WESTERN PROVINCE,Nyabihu,Shyira,Kanyamitana,Kabagabo
WESTERN PROVINCE,Nyabihu,Shyira,Kanyamitana,Rubaba
WESTERN PROVINCE,Nyabihu,Shyira,Kintarure,Mabare
WESTERN PROVINCE,Nyabihu,Shyira,Mutanda,Kidandari
WESTERN PROVINCE,Nyabihu,Shyira,Mutanda,Murambi
WESTERN PROVINCE,Nyabihu,Shyira,Mutanda,Ntende
WESTERN PROVINCE,Nyabihu,Shyira,Shaki,Karambi
WESTERN PROVINCE,Nyabihu,Shyira,Shaki,Kirwa
WESTERN PROVINCE,Ngororero,BWIRA,Bungwe,Gasura
WESTERN PROVINCE,Ngororero,BWIRA,Bungwe,Rutembo
WESTERN PROVINCE,Ngororero,BWIRA,Cyahafi,Bushyogero
WESTERN PROVINCE,Ngororero,BWIRA,Cyahafi,Cyahafi
WESTERN PROVINCE,Ngororero,BWIRA,Cyahafi,Kamina
